id,address,match_type,suburb_name,sa2_code
154,"37a Ewen Alison Avenue, Devonport, North Shore City",containment_match,Devonport,133000
3058,"37A King Street, Waiuku, Franklin",containment_match,Waiuku East,164800
2263,"37B Hastings Road, Mairangi Bay, North Shore City",containment_match,Mairangi Bay North,120500
2219,"37B Hastings Road, Mairangi Bay, North Shore City",containment_match,Mairangi Bay North,120500
3740,"37B Polkinghorne Drive, Manly, Rodney",containment_match,Manly East,115800
2080,"37B Robinson Road, Coatesville, Rodney",containment_match,Coatesville,115501
3117,"37B Salisbury Road, Birkdale, North Shore City",containment_match,Birkdale North,122801
2732,"37B Sorrel Crescent, Bucklands Beach, Manukau City",containment_match,Buckland,166200
2404,"37E Corunna Road, Milford, North Shore City",containment_match,Milford West,125400
2904,"38 Awatiro Drive, Kaukapakapa, Rodney",containment_match,Kaukapakapa,111601
2784,"38 Bruce Pulman Drive, Takanini, Papakura",containment_match,Takanini East,162102
648,"38 Channel View Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
3723,"38 Douglas Street, Ponsonby, Auckland City",containment_match,Ponsonby East,131200
651,"38 Farronfore Road, Opaheke, Papakura",containment_match,Ōpaheke,164001
2190,"38 Gazala Road, Karaka, Franklin",containment_match,Pakaraka,103600
156,"38 Green Road, Matakana, Rodney",containment_match,Matakana Island,190800
2698,"38 Harvest Avenue, Orewa, Rodney",containment_match,Orewa West,112702
1256,"38 Hope Farm Avenue, Pakuranga Heights, Manukau City",containment_match,Pakuranga Heights East,150700
3246,"38 Jupiter Street, Papakura, Papakura",containment_match,Papakura West,162800
3641,"38 Kervil Avenue, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
1915,"38 Khyber Pass, Newmarket, Auckland City",containment_match,Newmarket,138501
1293,"38 Lime Hill Rise, Flat Bush, Manukau City",no_match,,
1175,"38 Mays Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
3763,"38 Northboro Road, Hauraki, North Shore City",containment_match,Hauraki,128800
604,"38 Ramwall Place, Manurewa, Manukau City",containment_match,Manurewa East,160800
737,"38 Rue D Amarres, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
2445,"38 Severina Drive, Karaka, Franklin",containment_match,Pakaraka,103600
1419,"38 Tuatua Road, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
912,"38 Upland Road, Huia, Waitakere City",no_match,,
1935,"38 Venus Place, Half Moon Bay, Manukau City",containment_match,Half Moon Bay West,147800
387,"38 View Road, Ostend, Waiheke Island",containment_match,Ostend,148700
2678,"38 William Potter Lane, Karaka, Franklin",containment_match,Pakaraka,103600
231,"38/27 Birdwood Crescent, Parnell, Auckland City",containment_match,Parnell East,137400
1880,"382 Te Taruna Drive, Milldale, Rodney",containment_match,Milldale,113401
1156,"383 Wairau Road, Totara Vale, North Shore City",containment_match,Totara Vale North,121500
3996,"38a Albatross Road, Red Beach, Rodney",containment_match,Red Beach West,113900
2672,"38A Kelvin Road, Papakura, Papakura",containment_match,Papakura West,162800
1877,"38A Polygon Road, St Heliers, Auckland City",no_match,,
3548,"38B Birkdale Road, Birkdale, North Shore City",containment_match,Birkdale North,122801
2040,"38B Finch Street, Western Springs, Auckland City",containment_match,Westmere South-Western Springs,130300
1101,"38C Birkdale Road, Birkdale, North Shore City",containment_match,Birkdale North,122801
3171,"39 & 41 Upland Road, Huia, Waitakere City",no_match,,
589,"39 Anzac Avenue, Auckland Central, Auckland City",no_match,,
3116,"39 Argo Drive, Half Moon Bay, Manukau City",containment_match,Half Moon Bay West,147800
3270,"39 Athens Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
3340,"39 Bella Vista Drive, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
3109,"39 Elliot Street, Riverhead, Rodney",containment_match,Riverhead,115901
1884,"39 Fennell Crescent, Millwater, Rodney",containment_match,Millwater North,112902
1498,"39 Glenmore Road, Coatesville, Rodney",containment_match,Coatesville,115501
536,"39 Grace James Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2005,"39 Hayfield Way Karaka, Karaka, Franklin",containment_match,Pakaraka,103600
495,"39 Makora Ave, Oneroa, Waiheke Island",containment_match,Oneroa West,144600
1664,"39 Mangere Road, Otahuhu, Auckland City",containment_match,Ōtāhuhu East,150900
430,"39 Maungakiekie Avenue, Greenlane, Auckland City",containment_match,Greenlane South,143800
1540,"39 Maungakiekie Avenue, Greenlane, Auckland City",containment_match,Greenlane South,143800
3739,"39 Moss Crescent, Takanini, Papakura",containment_match,Takanini East,162102
1696,"39 Oaktree Avenue, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
83,"39 Park Green Avenue, Karaka, Franklin",containment_match,Pakaraka,103600
1843,"39 Park Green Avenue, Karaka, Franklin",containment_match,Pakaraka,103600
885,"39 Robinson Road, Coatesville, Rodney",containment_match,Coatesville,115501
271,"39 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
4008,"39 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
1662,"39 View Road, Waiuku, Franklin",containment_match,Waiuku East,164800
3654,"39 Wilma Road, Ostend, Waiheke Island",containment_match,Ostend,148700
3670,"390 Te Taruna Drive, Milldale, Rodney",containment_match,Milldale,113401
1572,"390a Mahurangi East Road, Snells Beach, Rodney",containment_match,Snells Beach,111700
3668,"392 Te Taruna Drive, Milldale, Rodney",containment_match,Milldale,113401
410,"393 Ormiston Road, Flat Bush, Manukau City",no_match,,
2756,"395A Matakana Valley Road, Matakana, Rodney",containment_match,Matakana Island,190800
2147,"396 Redoubt Road, Totara Park, Manukau City",containment_match,Totara Park,242100
471,"397 Te Taruna Drive, Milldale, Rodney",containment_match,Milldale,113401
664,"39B Ayr Street, Parnell, Auckland City",containment_match,Parnell East,137400
939,"39B Crestview Rise, Papakura, Papakura",containment_match,Papakura West,162800
1188,"39B Rodney Street, Howick, Manukau City",containment_match,Howick West,150400
4065,"39B Sorrel Crescent, Bucklands Beach, Manukau City",containment_match,Buckland,166200
652,"39D Lewis Road, Karaka, Franklin",containment_match,Pakaraka,103600
2390,"3A Ellen Street, Manurewa, Manukau City",containment_match,Manurewa East,160800
933,"3a Greenfield Road, Epsom, Auckland City",containment_match,Epsom East,141500
2766,"3A Kaiao Place, Okura, North Shore City",containment_match,Ōkura Bush,114801
3254,"3A Rosehill Drive, Papakura, Papakura",containment_match,Papakura West,162800
2589,"3A Terra Nova Street, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
817,"3A/171 Hurstmere Road, Takapuna, North Shore City",containment_match,Takapuna West,126601
528,"3A/2 Bassett Road, Remuera, Auckland City",containment_match,Remuera West,139400
423,"3A/205 Hobson Street, Auckland Central, Auckland City",no_match,,
718,"3B Fulton Crescent, Otara, Manukau City",containment_match,Ōtara West,153500
3526,"3B Pine Road, Orewa, Rodney",containment_match,Orewa West,112702
2324,"3B Richard Road, Mangere, Manukau City",containment_match,Māngere West,148901
682,"3B Serrata Place, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
3881,"3B Terra Nova Street, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
2414,"3B Tulloch Place, Conifer Grove, Papakura",containment_match,Conifer Grove West,161800
666,"3B/27 Falcon Street, Parnell, Auckland City",containment_match,Parnell East,137400
930,"3-Bed/4 Scott Road, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
3884,"3C/75 Owens Road, Epsom, Auckland City",containment_match,Epsom East,141500
3976,"3D Laxon Terrace, Remuera, Auckland City",containment_match,Remuera West,139400
2876,"3D/21 St Jude Street, Avondale, Auckland City",containment_match,Avondale,327500
3135,"3D/23 Dundonald Street, Eden Terrace, Auckland City",containment_match,Eden Terrace,136001
2712,"3G/18 Scotia Place, Auckland Central, Auckland City",no_match,,
793,"3K/6 Burgoyne Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
2690,"4 Berowald Place, Saint Heliers, Auckland City",containment_match,Saint Heliers West,142700
305,"4 Bettina Place, Manurewa, Manukau City",containment_match,Manurewa East,160800
1864,"4 Birkley Road, Bayswater, North Shore City",containment_match,Bayswater,129400
2748,"4 Burwood Crescent, Remuera, Auckland City",containment_match,Remuera West,139400
3808,"4 Deborah Hatton Lane, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
1162,"4 Denim Place, Albany, North Shore City",containment_match,Albany West,117400
282,"4 Farrar Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
3629,"4 Glenoaks Rise, Mellons Bay, Manukau City",containment_match,Mellons Bay,150600
244,"4 Godfrey Drive, Millwater, Rodney",containment_match,Millwater North,112902
461,"4 Harikoa Way, Karaka, Franklin",containment_match,Pakaraka,103600
3853,"4 Harikoa Way, Karaka, Franklin",containment_match,Pakaraka,103600
3595,"4 Hewlett Road, Massey, Waitakere City",containment_match,Massey West,121701
190,"4 Honohono Avenue, Milldale, Rodney",containment_match,Milldale,113401
4120,"4 Inglis Street, Birkenhead, North Shore City",containment_match,Birkenhead West,125201
2398,"4 Kaapehu Street, Karaka, Franklin",containment_match,Pakaraka,103600
1896,"4 Kakariki Avenue, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
2271,"4 Kamulla Court, Conifer Grove, Papakura",containment_match,Conifer Grove West,161800
1376,"4 Killarney Drive, Flat Bush, Manukau City",no_match,,
2830,"4 King Street, Riverhead, Rodney",containment_match,Riverhead,115901
232,"4 Kotiti Drive, Milldale, Rodney",containment_match,Milldale,113401
2729,"4 La Bella Road, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
3608,"4 Lanark Street, Milford, North Shore City",containment_match,Milford West,125400
978,"4 Lewis Lane, Coatesville, Rodney",containment_match,Coatesville,115501
2987,"4 Liston Crescent, Cockle Bay, Manukau City",containment_match,Cockle Bay,153400
2658,"4 Little Compton Mews, Snells Beach, Rodney",containment_match,Snells Beach,111700
1490,"4 Longview Oak Lane, Rosehill, Papakura",containment_match,Rosehill,163700
1398,"4 Lorne Street, Auckland Central, Auckland City",no_match,,
3462,"4 Macgregor Lane, Milldale, Rodney",containment_match,Milldale,113401
210,"4 Madeira Place, Grafton, Auckland City",containment_match,Grafton,136100
611,"4 Maramataka Lane, Warkworth, Rodney",containment_match,Warkworth West,111100
1522,"4 Marne Road, Papakura, Papakura",containment_match,Papakura West,162800
781,"4 Mellons Bay Road, Mellons Bay, Manukau City",containment_match,Mellons Bay,150600
1385,"4 Morehu Wilson Road, Stonefields, Auckland City",containment_match,Stonefields West,144900
1720,"4 Murray Grey Lane, Karaka, Franklin",containment_match,Pakaraka,103600
1040,"4 Opal Close, Rosedale, North Shore City",containment_match,Rosedale-Hargest,361201
2382,"4 Paapaka Way, Waiuku, Franklin",containment_match,Waiuku East,164800
1450,"4 Patey Street, Remuera, Auckland City",containment_match,Remuera West,139400
1273,"4 Patros Place, Bucklands Beach, Manukau City",containment_match,Buckland,166200
1944,"4 Pekanga Road, Millwater, Rodney",containment_match,Millwater North,112902
3931,"4 Range Road, Swanson, Waitakere City",containment_match,Swanson,122001
1478,"4 Rengarenga Rise, Albany, North Shore City",containment_match,Albany West,117400
2699,"4 Ryeland Lane, Karaka, Franklin",containment_match,Pakaraka,103600
1911,"4 Sarah Place, Farm Cove, Manukau City",containment_match,Farm Cove,148401
1269,"4 Seawind Way, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
2277,"4 Sherwood Drive, Patumahoe, Franklin",containment_match,Patumāhoe,163801
2264,"4 Short Street, Auckland Central, Auckland City",no_match,,
1112,"4 Silverhill Lane, Silverdale, Rodney",containment_match,Silverdale,180800
3730,"4 Staverton Crescent, Mangere, Manukau City",containment_match,Māngere West,148901
1754,"4 Taumata Road, Omaha, Rodney",no_match,,
3660,"4 Tebaga Gap Road, Karaka, Franklin",containment_match,Pakaraka,103600
1857,"4 Tennyson Avenue, Takapuna, North Shore City",containment_match,Takapuna West,126601
1056,"4 Tirohanga Avenue, Remuera, Auckland City",containment_match,Remuera West,139400
2579,"4 Titapu Road, Warkworth, Rodney",containment_match,Warkworth West,111100
3209,"4 Verde Lane, Karaka, Franklin",containment_match,Pakaraka,103600
3537,"4 Whale Bay Rise, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
2529,"4 Willowherb Lane, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
3040,"4 Yattendon Road, St Heliers, Auckland City",no_match,,
1469,"4 Yellow Pear Lane, Karaka, Franklin",containment_match,Pakaraka,103600
2832,"4,6,8 Iona Road, Great Barrier Island, Hauraki Gulf Islands",no_match,,
3919,"4/1 Brough Road, Manurewa East, Manukau City",containment_match,Manurewa East,160800
3100,"4/1 Matuhi Rise, Henderson, Waitakere City",containment_match,Henderson West,126702
657,"4/1 Napier Avenue, Takapuna, North Shore City",containment_match,Takapuna West,126601
4044,"4/11 Hoteo Avenue, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
900,"4/118 St George Street, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
4030,"4/13 Hilda Road, Favona, Manukau City",containment_match,Favona East,149400
1870,"4/153 Kohimarama Road, Kohimarama, Auckland City",containment_match,Mara,233900
3720,"4/16 Turama Road, Royal Oak, Auckland City",containment_match,Royal Oak,231101
581,"4/165 Hobsonville Point Road, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
2085,"4/165 Tamaki Drive, Kohimarama, Auckland City",containment_match,Mara,233900
3416,"4/186 Forrest Hill Road, Forrest Hill, North Shore City",containment_match,Forrest Hill West,123400
1033,"4/205 Tamaki Drive, Kohimarama, Auckland City",containment_match,Mara,233900
693,"4/21 Hunters Park Drive, Three Kings, Auckland City",containment_match,Three Kings North,141201
3768,"4/224 Princes Street East, Otahuhu, Auckland City",containment_match,Ōtāhuhu East,150900
4075,"4/27 Landscape Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
971,"4/28 Westgate Drive, Westgate, Waitakere City",containment_match,Westgate South,119600
2691,"4/2B Atkin Avenue, Mission Bay, Auckland City",containment_match,Mission Bay,141101
3179,"4/3 Barneys Farm Road, Clendon Park, Manukau City",containment_match,Clendon Park West,159500
533,"4/30 Clarence Road, Northcote Point, North Shore City",containment_match,Te Poi,175100
1566,"4/34 Argyle Street, Herne Bay, Auckland City",containment_match,Herne Bay,129700
726,"4/38 Old Lake Road, Narrow Neck, North Shore City",containment_match,Narrow Neck,130700
1628,"4/4 Limestone Drive, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
3867,"4/40 Estuary Road, Weymouth, Manukau City",containment_match,Weymouth East,160501
947,"4/42A Clonbern Road, Remuera, Auckland City",containment_match,Remuera West,139400
3453,"4/47 Ngaio Street, Orakei, Auckland City",containment_match,Orakei East,140100
1202,"4/47 Taipari Road, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
1739,"4/49 Tarawera Terrace, St Heliers, Auckland City",no_match,,
1210,"4/66 Glenmall Place, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
3432,"4/67 Bollard Avenue, New Windsor, Auckland City",containment_match,Windsor,361501
3211,"4/7 Ranui Station Road, Ranui, Waitakere City",containment_match,Aranui,328600
3742,"4/717 Sandringham Road Extension, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
986,"4/75 Aranui Road, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
15,"4/761 Remuera Road, Remuera, Auckland City",containment_match,Remuera West,139400
2760,"4/78 West Coast Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
1280,"4/8 Walmer Road, Point Chevalier, Auckland City",containment_match,Point Chevalier West,129201
1689,"4/83 Customs Street East, Auckland Central, Auckland City",no_match,,
1245,"40 A&B Finnerty Avenue, Howick, Manukau City",containment_match,Howick West,150400
1283,"40 Broadhurst Road, Flat Bush, Manukau City",no_match,,
377,"40 Cheltenham Road, Devonport, North Shore City",containment_match,Devonport,133000
3746,"40 Church Road, Mangere Bridge, Manukau City",containment_match,Māngere Bridge,146800
2814,"40 Drumnaconagher Road, Flat Bush, Manukau City",no_match,,
1432,"40 Farrand Road, Kumeu, Rodney",containment_match,Kumeū Rural East,116101
3871,"40 Golf Road, Epsom, Auckland City",containment_match,Epsom East,141500
2628,"40 Grahame Breed Drive, Three Kings, Auckland City",containment_match,Three Kings North,141201
2461,"40 Harris Drive, Millwater, Rodney",containment_match,Millwater North,112902
753,"40 Henriette Place, The Gardens, Manukau City",containment_match,Gardens,352200
4095,"40 Hokoteta Street, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
4132,"40 Inverell Avenue, Wiri, Manukau City",containment_match,Wiri East,158402
964,"40 Kelwyn Road, Kelston, Waitakere City",containment_match,Kelston North,130500
2460,"40 Koura Road, Flat Bush, Manukau City",no_match,,
3189,"40 Lone Kauri Road, KAREKARE, Waitakere City",no_match,,
877,"40 Manly Park Avenue, Manly, Rodney",containment_match,Manly East,115800
2836,"40 Orakei Road, Remuera, Auckland City",containment_match,Remuera West,139400
3773,"40 Quona Avenue, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
2150,"40 Rathlin Street, Blockhouse Bay, Auckland City",containment_match,Blockhouse Bay East,139501
3778,"40 Routley Drive, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
3859,"40 Shelly Beach Road, Surfdale, Waiheke Island",containment_match,Surfdale,147600
1939,"40 Tawa Road, Onehunga, Auckland City",containment_match,Onehunga West,144101
1552,"40 Tralee Terrace, Dannemora, Manukau City",containment_match,Dannemora South,155301
484,"40 Whakarite Road, Ostend, Waiheke Island",containment_match,Ostend,148700
1505,"40 Woodside Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
2509,"40 Youngs Road, Papakura, Papakura",containment_match,Papakura West,162800
1435,"40/852 Mt Eden Road, Three Kings, Auckland City",containment_match,Three Kings North,141201
3293,"401 New North Road, Kingsland, Auckland City",containment_match,Kingsland,134400
1480,"401 New North Road, Kingsland, Auckland City",containment_match,Kingsland,134400
1905,"401/12 Marlborough Crescent, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
2179,"402 Roscommon Road, Clendon Park, Manukau City",containment_match,Clendon Park West,159500
1599,"402/1a Wairua Road, Remuera, Auckland City",containment_match,Remuera West,139400
159,"402/250 Kepa Road, Mission Bay, Auckland City",containment_match,Mission Bay,141101
453,"402/2A Raurenga Avenue, Royal Oak, Auckland City",containment_match,Royal Oak,231101
3468,"4029 Great North Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
148,"403/11 Vinegar Lane, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
1848,"403/2A Munroe Lane, Albany, North Shore City",containment_match,Albany West,117400
966,"4037A Great North Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
3656,"404/155 Beaumont Street, Wynyard Quarter, Auckland City",no_match,,
1130,"404/28 College Hill, Freemans Bay, Auckland City",containment_match,Freemans Bay,131801
2615,"404/47 Randolph Street, Eden Terrace, Auckland City",containment_match,Eden Terrace,136001
3933,"405 Te Taruna Drive, Milldale, Rodney",containment_match,Milldale,113401
1336,"405/23A Pollen Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
2700,"405/6A Nugent Street, Grafton, Auckland City",containment_match,Grafton,136100
3403,"408/1 Greys Ave, Auckland Central, Auckland City",no_match,,
2464,"408/132 Vincent Street, Auckland Central, Auckland City",no_match,,
2345,"408/158 Onehunga Mall, Onehunga, Auckland City",containment_match,Onehunga West,144101
3819,"409/4 Bute Road, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
1067,"409/64 Victoria Street, Onehunga, Auckland City",containment_match,Onehunga West,144101
2391,"40A Aramoana Avenue, Devonport, North Shore City",containment_match,Devonport,133000
2317,"40A Motatau Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
3007,"40B Motatau Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
1927,"40B Norwood Road, Bayswater, North Shore City",containment_match,Bayswater,129400
3021,"40b Sergeant Road, Awhitu, Franklin",containment_match,Āwhitu,149901
1225,"40C  Kupe Street, Orakei, Auckland City",containment_match,Orakei East,140100
503,"41  Clifton Road, Takapuna, North Shore City",containment_match,Takapuna West,126601
2792,"41  Puriri Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
2078,"41 Bay Road, Saint Heliers, Auckland City",containment_match,Saint Heliers West,142700
454,"41 Berenice Lane, Riverhead, Rodney",containment_match,Riverhead,115901
3286,"41 Bounty Road, Long Bay, North Shore City",containment_match,Long Bay,116500
384,"41 Calliope Road, Devonport, North Shore City",containment_match,Devonport,133000
1326,"41 Craig Road, Milford, North Shore City",containment_match,Milford West,125400
3673,"41 Hokoteta Street, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
2182,"41 Kelvin Road, Papakura, Papakura",containment_match,Papakura West,162800
1474,"41 Knightsbridge Drive, Forrest Hill, North Shore City",containment_match,Forrest Hill West,123400
2415,"41 Kohimarama Road, Kohimarama, Auckland City",containment_match,Mara,233900
1702,"41 Kowhai Road, Mairangi Bay, North Shore City",containment_match,Mairangi Bay North,120500
295,"41 Lili Road, Tuakau, Franklin",containment_match,Tuakau Rural,169901
2996,"41 Matahae Crescent, Milldale, Rodney",containment_match,Milldale,113401
3373,"41 Ocean View Road, Hatfields Beach, Rodney",containment_match,Hatfields Beach,112800
2911,"41 Sidwell Road, Milldale, Rodney",containment_match,Milldale,113401
2968,"41 Sunnyside Road, Coatesville, Rodney",containment_match,Coatesville,115501
958,"413 Klondyke Road, Onewhero, Franklin",containment_match,Onewhero,170101
3427,"416/3 Kaipiho Lane, Albany, North Shore City",containment_match,Albany West,117400
2610,"418C Albany Highway, Albany, North Shore City",containment_match,Albany West,117400
3132,"419 Kemp Road, Awhitu, Franklin",containment_match,Āwhitu,149901
1430,"41A Combes Road, Remuera, Auckland City",containment_match,Remuera West,139400
2527,"41D Liverpool Street, Epsom, Auckland City",containment_match,Epsom East,141500
3320,"42 & 42A Vina Place, Massey, Waitakere City",containment_match,Massey West,121701
759,"42 Bannockburn Road, Papakura, Papakura",containment_match,Papakura West,162800
326,"42 Bolton Street, Blockhouse Bay, Auckland City",containment_match,Blockhouse Bay East,139501
2922,"42 Dignity Street, Papakura, Papakura",containment_match,Papakura West,162800
3180,"42 Felton Mathew Avenue, Saint Johns, Auckland City",containment_match,Saint Johns West,143700
1946,"42 Hinonga Loop, Millwater, Rodney",containment_match,Millwater North,112902
2779,"42 Lusitano Drive, Karaka, Franklin",containment_match,Pakaraka,103600
2349,"42 Mainston Road, Remuera, Auckland City",containment_match,Remuera West,139400
2336,"42 Milton Road, Mount Eden, Auckland City",containment_match,Mount Eden West,138400
3039,"42 Myland Drive, Hobsonville, Waitakere City",containment_match,Hobsonville,119201
649,"42 Newbury Place, Schnapper Rock, North Shore City",containment_match,Schnapper Rock,118400
3379,"42 Opouatu Avenue, Glenbrook, Franklin",containment_match,Glenbrook,162400
2,"42 Parkdale Road, Mount Albert, Auckland City",containment_match,Mount Albert West,131900
1133,"42 Ronaki Road, Mission Bay, Auckland City",containment_match,Mission Bay,141101
621,"42 Tiri Tiri Road, Birkdale, North Shore City",containment_match,Birkdale North,122801
2374,"42 Wonderview Road, Leigh, Rodney",containment_match,Burleigh,307802
3181,"42/2 Armoy Drive, East Tamaki, Manukau City",containment_match,East Tamaki,152300
2989,"420 Scenic Drive, Waiatarua, Waitakere City",containment_match,Waiatarua,127601
366,"420 Sea View Road, Onetangi, Waiheke Island",containment_match,Onetangi,151100
331,"421 Wharehine Road, Wellsford, Rodney",containment_match,Wellsford,110501
3110,"42-44 Byron Avenue, Takapuna, North Shore City",containment_match,Takapuna West,126601
2727,"42-44 Waipuna Road, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
3494,"427 Onehunga Mall, Onehunga, Auckland City",containment_match,Onehunga West,144101
4051,"429 Wairere Road, Waitakere, Waitakere City",containment_match,Waitākere,118001
2011,"42C Vine Street, Mangere East, Manukau City",containment_match,Māngere East,153301
1933,"42C Ward Street, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2148,"42e Burbank Avenue, Manurewa, Manukau City",containment_match,Manurewa East,160800
2812,"43 Becker Drive, Weymouth, Manukau City",containment_match,Weymouth East,160501
1947,"43 Braemar Road, Rothesay Bay, North Shore City",containment_match,Rothesay Bay,119000
3793,"43 Brandon Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
470,"43 Flannery Road, Pokeno, Franklin",containment_match,Pōkeno Rural,170201
823,"43 Kate Sheppard Avenue, Torbay, North Shore City",containment_match,Torbay West,117201
1002,"43 Knights Road, Rothesay Bay, North Shore City",containment_match,Rothesay Bay,119000
3539,"43 Orion Street, Papakura, Papakura",containment_match,Papakura West,162800
1308,"43 Pekanga Road, Millwater, Rodney",containment_match,Millwater North,112902
1110,"43 Sidwell Road, Milldale, Rodney",containment_match,Milldale,113401
47,"43 Webber Street, Westmere, Auckland City",containment_match,Westmere North,129800
1780,"43 Wedgwood Avenue, Mangere East, Manukau City",containment_match,Māngere East,153301
3225,"43&43A Clifton Road, Takapuna, North Shore City",containment_match,Takapuna West,126601
866,"4304/10 Commerce Street, Auckland Central, Auckland City",no_match,,
3502,"433 Pah Hill Road, Wharehine, Rodney",no_match,,
1122,"434 Don Buck Road, Massey, Waitakere City",containment_match,Massey West,121701
1142,"439 Peach Hill Road, Ramarama, Franklin",containment_match,Mara,233900
1006,"43A  Hall Street, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2666,"43A Ayr Street, Parnell, Auckland City",containment_match,Parnell East,137400
2083,"44 Arone Way, Wainui, Rodney",containment_match,Wainui,203100
4017,"44 Ashton Avenue, Otara, Manukau City",containment_match,Ōtara West,153500
206,"44 Bannockburn Road, Opaheke, Papakura",containment_match,Ōpaheke,164001
3327,"44 Cape Road, Mangere, Manukau City",containment_match,Māngere West,148901
538,"44 Grace James Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
2951,"44 Harbour Crest Drive, Waiuku, Franklin",containment_match,Waiuku East,164800
1377,"44 Hardens Lane, Paremoremo, North Shore City",containment_match,Pāremoremo West,116300
1232,"44 Isobel Road, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
1470,"44 Kea Road, Silverdale, Rodney",containment_match,Silverdale,180800
3367,"44 Killybegs Drive, Pinehill, North Shore City",containment_match,Pinehill South,118502
1089,"44 Leslie Avenue, Morningside, Auckland City",containment_match,Morningside,107501
347,"44 Milford Road, Milford, North Shore City",containment_match,Milford West,125400
3355,"44 Owen Chapman Drive, Red Beach, Rodney",containment_match,Red Beach West,113900
1600,"44 Sandstone Road, Whitford, Manukau City",no_match,,
2969,"44 Sharland Avenue, Manurewa, Manukau City",containment_match,Manurewa East,160800
1001,"44 Valley Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1606,"44 William Bayes Place, Red Beach, Rodney",containment_match,Red Beach West,113900
3223,"442 Old Te Atatu Road, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
1303,"442A West Coast Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
2627,"44-46 Drake Street, Howick, Manukau City",containment_match,Howick West,150400
809,"449A-E Massey Road, Mangere East, Manukau City",containment_match,Māngere East,153301
1233,"44A Fir Street, WATERVIEW, Auckland City",containment_match,Waterview,131100
284,"44A John Brian Drive, Redvale, Rodney",no_match,,
608,"44A Koraha Street, Remuera, Auckland City",containment_match,Remuera West,139400
372,"44A Melba Street, Beach Haven, North Shore City",containment_match,Beach Haven West,121800
1590,"44D Mountain Road, Epsom, Auckland City",containment_match,Epsom East,141500
2144,"44E Westgate Drive, Westgate, Waitakere City",containment_match,Westgate South,119600
2329,"45 Armstrong Farm Drive, East Tamaki Heights, Manukau City",containment_match,East Tamaki,152300
